; "SupportedThreads",272,"UsedThreads",272,"TotalMemory",101216694272,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1537668574,"CurrentTimeLocal","Sat Sep 22 19:09:34 2018","Hostname","nid03440","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.00023
; "Time_ContextDestroy [ms]", 0.00022
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Complex","double",1,"powerof2",1073741824,0,0,5,28,"Success",0.06842,6922.030065,6867.652565,33358.137336,5012.222574,4606.623202,3707.948402,1829.053757,62303.743221,17179869184,0,17179869184,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1073741824,0,0,6,28,"Success",0.07224,6732.035938,6874.606577,33349.881617,4912.177381,4777.179984,3705.316206,1825.972959,62177.249952,17179869184,0,17179869184,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1073741824,0,0,7,28,"Success",0.07437,6730.418206,7079.673507,33351.751563,4989.44116,4735.232017,3716.338261,1826.33967,62429.275554,17179869184,0,17179869184,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1073741824,0,0,8,28,"Success",0.07264,6933.220357,6871.205062,33325.057162,4923.712907,4674.901652,3676.333769,1827.67686,62232.187369,17179869184,0,17179869184,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1073741824,0,0,9,28,"Success",0.07306,6731.264581,6874.233868,33345.367043,5115.908493,4747.116275,3702.234515,1826.255103,62342.460128,17179869184,0,17179869184,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1073741824,0,0,10,28,"Success",0.07404,6728.247392,6872.017778,33363.934127,4981.692595,4784.901299,3685.279379,1822.785237,62238.938717,17179869184,0,17179869184,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",1073741824,0,0,11,28,"Success",0.07295,6936.761218,6874.630605,33355.423342,5016.66343,4853.540013,3721.083209,1825.509717,62583.691504,17179869184,0,17179869184,0,0
"Fftw","Inplace","Complex","double",1,"radix357",9,0,0,0,29,"Warmup",0.00105,0.0934,0.05433,0.00118,0.00224,0.00133,0.00017,0.00243,0.15788,144,0,144,2.935329421e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",9,0,0,1,29,"Warmup",0.00107,0.09158,0.05392,0.00122,0.0023,0.00127,0.00017,0.00239,0.1558,144,0,144,2.935329421e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",9,0,0,2,29,"Success",0.00111,0.09136,0.05383,0.00122,0.0021,0.00122,0.00017,0.00241,0.1551,144,0,144,2.935329421e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",9,0,0,3,29,"Success",0.00092,0.09162,0.05423,0.00124,0.00212,0.00119,0.00017,0.00241,0.15568,144,0,144,2.935329421e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",9,0,0,4,29,"Success",0.00121,0.09062,0.05338,0.00122,0.0024,0.00123,0.00017,0.00253,0.15465,144,0,144,2.935329421e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",9,0,0,5,29,"Success",0.00105,0.09194,0.0536,0.00127,0.00219,0.00137,0.00017,0.00232,0.15576,144,0,144,2.935329421e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",9,0,0,6,29,"Success",0.00115,0.09047,0.05303,0.0013,0.00206,0.00118,0.00016,0.00242,0.15353,144,0,144,2.935329421e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",9,0,0,7,29,"Success",0.00108,0.0918,0.05358,0.00122,0.00218,0.0012,0.00017,0.00273,0.15577,144,0,144,2.935329421e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",9,0,0,8,29,"Success",0.0012,0.091429,0.05355,0.00137,0.00204,0.00121,0.00018,0.00245,0.155079,144,0,144,2.935329421e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",9,0,0,9,29,"Success",0.00106,0.0913,0.05346,0.00122,0.00225,0.00115,0.00017,0.00247,0.15483,144,0,144,2.935329421e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",9,0,0,10,29,"Success",0.001,0.09017,0.05374,0.00121,0.00207,0.00116,0.00017,0.00252,0.15374,144,0,144,2.935329421e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",9,0,0,11,29,"Success",0.00093,0.09132,0.11742,0.00139,0.00221,0.00122,0.00015,0.00253,0.21903,144,0,144,2.935329421e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",25,0,0,0,47,"Warmup",0.00122,2.008089,2.040109,0.00117,9.524565,24.817977,0.00116,0.05112,38.44916,400,0,400,2.4010448776e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",25,0,0,1,47,"Warmup",0.00161,3.488168,2.211359,0.00114,55.071661,119.460129,0.00134,0.05245,180.293277,400,0,400,2.4010448776e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",25,0,0,2,47,"Success",0.00151,4.655607,5.157678,0.0016,10.044694,86.105366,0.00166,0.07513,106.049005,400,0,400,2.4010448776e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",25,0,0,3,47,"Success",0.00412,2.005169,2.044269,0.00115,76.50514,96.51809,0.00158,0.0854,177.169958,400,0,400,2.4010448776e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",25,0,0,4,47,"Success",0.00159,4.586118,4.944227,0.00114,19.89165,70.969773,0.00139,0.06266,100.464388,400,0,400,2.4010448776e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",25,0,0,5,47,"Success",0.00171,4.620988,5.134237,0.00123,12.626173,61.601678,0.00126,0.0836,84.076746,400,0,400,2.4010448776e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",25,0,0,6,47,"Success",0.00118,1.932479,1.983539,0.00111,9.290045,95.500181,0.00141,0.07684,108.791004,400,0,400,2.4010448776e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",25,0,0,7,47,"Success",0.00169,4.269607,3.081859,0.00117,19.63834,54.485701,0.00166,0.06345,81.549597,400,0,400,2.4010448776e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",25,0,0,8,47,"Success",0.00159,4.666058,5.133507,0.00128,9.683665,62.635328,0.00138,0.08383,82.212788,400,0,400,2.4010448776e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",25,0,0,9,47,"Success",0.00127,2.815098,2.292049,0.00113,9.360705,54.625492,0.00154,0.06519,69.167014,400,0,400,2.4010448776e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",25,0,0,10,47,"Success",0.00186,4.172548,3.187258,0.00122,9.309455,59.57089,0.00147,0.0655,76.315911,400,0,400,2.4010448776e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",25,0,0,11,47,"Success",0.00167,3.939549,3.045468,0.00111,10.757594,52.978663,0.00154,0.0857,70.816264,400,0,400,2.4010448776e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",27,0,0,0,30,"Warmup",0.00142,13.26754,11.845881,0.00131,1.380639,0.29946,0.00102,0.0572,26.85853,432,0,432,4.0608162962e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",27,0,0,1,30,"Warmup",0.00168,13.74034,11.804101,0.00118,1.406429,0.295789,0.00114,0.06061,27.318699,432,0,432,4.0608162962e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",27,0,0,2,30,"Success",0.00141,13.696299,11.803782,0.00135,1.448228,0.30213,0.00108,0.05841,27.316829,432,0,432,4.0608162962e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",27,0,0,3,30,"Success",0.00157,13.828739,11.827831,0.00129,1.407999,0.2943,0.00083,0.05819,27.429079,432,0,432,4.0608162962e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",27,0,0,4,30,"Success",0.00153,13.70251,11.790031,0.00145,1.418819,0.298669,0.00092,0.06422,27.282389,432,0,432,4.0608162962e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",27,0,0,5,30,"Success",0.00158,13.690469,11.828102,0.001329,1.463989,0.28202,0.00108,0.0591,27.332039,432,0,432,4.0608162962e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",27,0,0,6,30,"Success",0.00155,13.786249,11.827111,0.0013,1.404319,0.30537,0.00194,0.05751,27.389429,432,0,432,4.0608162962e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",27,0,0,7,30,"Success",0.00159,13.699749,11.791581,0.00118,1.422059,0.29711,0.00092,0.06509,27.283319,432,0,432,4.0608162962e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",27,0,0,8,30,"Success",0.00153,13.71335,11.865501,0.00131,1.475589,0.296509,0.00117,0.06108,27.420209,432,0,432,4.0608162962e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",27,0,0,9,30,"Success",0.00151,13.839279,11.838041,0.0013,1.409419,0.29387,0.00085,0.06005,27.448259,432,0,432,4.0608162962e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",27,0,0,10,30,"Success",0.00154,13.77627,11.780911,0.0013,1.388699,0.29738,0.00099,0.06265,27.31384,432,0,432,4.0608162962e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",27,0,0,11,30,"Success",0.00154,13.6886,11.836411,0.00138,1.483289,0.29319,0.001,0.060399,27.369989,432,0,432,4.0608162962e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",49,0,0,0,59,"Warmup",0.0018,3.575517,3.316387,0.00138,1.316509,0.46213,0.00131,0.08397,8.765393,784,0,784,7.1140976279e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",49,0,0,1,59,"Warmup",0.00172,4.068527,3.345677,0.0014,1.260199,0.55065,0.00174,0.08249,9.317063,784,0,784,7.1140976279e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",49,0,0,2,59,"Success",0.001779,4.060068,3.349187,0.00137,1.198519,0.45836,0.00313,0.07822,9.155533,784,0,784,7.1140976279e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",49,0,0,3,59,"Success",0.00157,4.071497,3.291418,0.00147,1.195779,0.44976,0.003,0.07945,9.098614,784,0,784,7.1140976279e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",49,0,0,4,59,"Success",0.00177,4.102487,3.176868,0.00135,1.230139,0.45236,0.00728,0.08085,9.057554,784,0,784,7.1140976279e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",49,0,0,5,59,"Success",0.00176,4.092317,3.304058,0.00136,1.176999,0.44375,0.00677,0.07967,9.111184,784,0,784,7.1140976279e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",49,0,0,6,59,"Success",0.00166,4.101317,3.309698,0.00145,1.110429,0.440519,0.00309,0.08062,9.057293,784,0,784,7.1140976279e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",49,0,0,7,59,"Success",0.00168,4.084547,3.356228,0.00151,1.091169,0.452359,0.00148,0.07627,9.070103,784,0,784,7.1140976279e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",49,0,0,8,59,"Success",0.00186,4.089277,3.267588,0.00142,1.030109,0.435559,0.00602,0.07687,8.914923,784,0,784,7.1140976279e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",49,0,0,9,59,"Success",0.00161,4.054207,3.346497,0.0015,1.17374,0.464389,0.00131,0.07882,9.128503,784,0,784,7.1140976279e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",49,0,0,10,59,"Success",0.00176,4.034757,3.284138,0.0014,1.044229,0.456909,0.00928,0.07782,8.914953,784,0,784,7.1140976279e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",49,0,0,11,59,"Success",0.00187,4.101417,3.340647,0.00142,1.00819,0.448499,0.00182,0.0845,8.992973,784,0,784,7.1140976279e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",81,0,0,0,31,"Warmup",0.03529,4.664257,4.313167,0.00189,1.020279,0.533649,0.00492,0.11686,10.695572,1296,0,1296,7.2708922651e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",81,0,0,1,31,"Warmup",0.03352,5.116486,4.354707,0.00198,1.109549,0.590079,0.00197,0.12193,11.334601,1296,0,1296,7.2708922651e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",81,0,0,2,31,"Success",0.03408,5.127136,4.350656,0.00181,1.15695,0.532139,0.00198,0.11301,11.324731,1296,0,1296,7.2708922651e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",81,0,0,3,31,"Success",0.03355,5.291197,4.369416,0.00192,1.137949,0.53339,0.0022,0.11443,11.488082,1296,0,1296,7.2708922651e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",81,0,0,4,31,"Success",0.03439,5.106076,4.366447,0.00173,1.208879,0.52157,0.00293,0.11423,11.360742,1296,0,1296,7.2708922651e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",81,0,0,5,31,"Success",0.0341,5.112206,4.426277,0.00174,1.133049,0.534559,0.00231,0.11334,11.369081,1296,0,1296,7.2708922651e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",81,0,0,6,31,"Success",0.0367,5.146256,4.376947,0.00183,1.130919,0.519149,0.00213,0.11442,11.337161,1296,0,1296,7.2708922651e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",81,0,0,7,31,"Success",0.03335,5.054196,4.365096,0.00194,1.266039,0.52646,0.00199,0.11676,11.371391,1296,0,1296,7.2708922651e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",81,0,0,8,31,"Success",0.03436,5.207756,4.350597,0.00177,1.123489,0.52491,0.00344,0.11631,11.366972,1296,0,1296,7.2708922651e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",81,0,0,9,31,"Success",0.03483,5.157716,4.343327,0.00189,1.128379,0.51316,0.00463,0.115489,11.303791,1296,0,1296,7.2708922651e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",81,0,0,10,31,"Success",0.03396,5.084086,4.350867,0.00175,1.192339,0.53993,0.002119,0.1165,11.325981,1296,0,1296,7.2708922651e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",81,0,0,11,31,"Success",0.03324,5.234436,4.342986,0.00167,1.13758,0.537299,0.00207,0.11472,11.408401,1296,0,1296,7.2708922651e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",125,0,0,0,48,"Warmup",0.03248,19.831669,18.659431,0.00189,1.479729,0.30198,0.00243,0.1467,40.461159,2000,0,2000,4.8812157559e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",125,0,0,1,48,"Warmup",0.03533,20.43149,18.73726,0.00187,1.493819,0.29785,0.00829,0.13931,41.149829,2000,0,2000,4.8812157559e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",125,0,0,2,48,"Success",0.03391,20.25387,18.73389,0.00183,1.425469,0.30761,0.00414,0.14132,40.906909,2000,0,2000,4.8812157559e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",125,0,0,3,48,"Success",0.03499,20.423449,18.79358,0.00174,1.40521,0.31993,0.00252,0.141019,41.130628,2000,0,2000,4.8812157559e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",125,0,0,4,48,"Success",0.034,20.28037,18.66654,0.00183,1.418179,0.31164,0.00377,0.14349,40.864929,2000,0,2000,4.8812157559e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",125,0,0,5,48,"Success",0.04243,20.336989,18.76895,0.00186,1.43616,0.29628,0.00229,0.139819,41.029128,2000,0,2000,4.8812157559e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",125,0,0,6,48,"Success",0.03434,20.42991,18.59916,0.00199,1.488939,0.29691,0.00794,0.14281,41.006129,2000,0,2000,4.8812157559e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",125,0,0,7,48,"Success",0.03536,20.371969,18.750491,0.00176,1.384349,0.2959,0.00236,0.13881,40.985749,2000,0,2000,4.8812157559e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",125,0,0,8,48,"Success",0.03517,20.36124,18.71815,0.00186,1.414759,0.297,0.00243,0.14251,40.978029,2000,0,2000,4.8812157559e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",125,0,0,9,48,"Success",0.03405,20.367449,18.798091,0.0017,1.400019,0.30307,0.00481,0.1375,41.051749,2000,0,2000,4.8812157559e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",125,0,0,10,48,"Success",0.03468,20.604719,18.92709,0.00191,1.560189,0.3102,0.00212,0.14379,41.589178,2000,0,2000,4.8812157559e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",125,0,0,11,48,"Success",0.03916,20.296369,18.79758,0.00172,1.45356,0.30425,0.00419,0.13845,41.039979,2000,0,2000,4.8812157559e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",243,0,0,0,32,"Warmup",0.03271,19.870035,21.209534,0.00283,2.003369,0.610099,0.00296,1.809819,45.546426,3888,0,3888,7.9839332842e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",243,0,0,1,32,"Warmup",0.03506,19.689285,21.240954,0.00277,2.108779,0.601499,0.00674,1.811039,45.500846,3888,0,3888,7.9839332842e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",243,0,0,2,32,"Success",0.02576,19.599715,21.144134,0.00265,2.001368,0.60661,0.00566,1.818199,45.208896,3888,0,3888,7.9839332842e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",243,0,0,3,32,"Success",0.02373,19.634595,21.215934,0.00281,1.989829,0.598179,0.00918,1.806279,45.285616,3888,0,3888,7.9839332842e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",243,0,0,4,32,"Success",0.02575,19.626605,21.177154,0.00283,1.995648,0.61337,0.00307,1.898368,45.348285,3888,0,3888,7.9839332842e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",243,0,0,5,32,"Success",0.02492,19.623645,21.202684,0.00263,2.034769,0.601669,0.0059,1.918059,45.419606,3888,0,3888,7.9839332842e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",243,0,0,6,32,"Success",0.02357,19.611236,21.157784,0.00277,2.006218,0.61138,0.00309,1.928378,45.349876,3888,0,3888,7.9839332842e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",243,0,0,7,32,"Success",0.02254,19.620495,21.269274,0.00239,1.963629,0.604799,0.00526,8.831233,52.32511,3888,0,3888,7.9839332842e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",243,0,0,8,32,"Success",0.01937,19.574875,21.190144,0.00285,8.916653,0.60871,0.00991,1.807218,52.13467,3888,0,3888,7.9839332842e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",243,0,0,9,32,"Success",0.02609,19.663095,21.202014,0.00262,34.180344,0.69922,0.00316,1.817308,77.601081,3888,0,3888,7.9839332842e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",243,0,0,10,32,"Success",0.02666,19.646955,21.206054,0.00266,9.599493,0.605239,0.00578,1.814199,52.91192,3888,0,3888,7.9839332842e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",243,0,0,11,32,"Success",0.02731,19.610965,21.154144,0.00255,5.843935,0.60067,0.00333,1.811439,49.065613,3888,0,3888,7.9839332842e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",343,0,0,0,60,"Warmup",0.03254,20.100005,19.589496,0.00282,3.353787,0.67032,0.00741,1.790809,45.552587,5488,0,5488,7.520831866e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",343,0,0,1,60,"Warmup",0.02452,19.897145,19.545096,0.00311,3.426487,0.6573,0.00898,2.188638,45.756396,5488,0,5488,7.520831866e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",343,0,0,2,60,"Success",0.03533,19.870155,19.558896,0.00307,3.516017,0.6708,0.00373,1.798108,45.461716,5488,0,5488,7.520831866e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",343,0,0,3,60,"Success",0.0221,19.846885,19.521536,0.00309,3.386298,0.661639,0.00582,2.196929,45.650597,5488,0,5488,7.520831866e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",343,0,0,4,60,"Success",0.02886,19.839515,21.026595,0.00318,2.028198,0.67366,0.0047,1.783659,45.393507,5488,0,5488,7.520831866e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",343,0,0,5,60,"Success",0.02455,19.826756,19.580895,0.00306,3.454548,0.658889,0.00446,1.800149,45.358837,5488,0,5488,7.520831866e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",343,0,0,6,60,"Success",0.02025,19.854995,19.554226,0.00306,3.388708,0.661309,0.00384,1.790489,45.287257,5488,0,5488,7.520831866e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",343,0,0,7,60,"Success",0.02472,19.814265,19.526146,0.00317,3.393598,0.659199,0.0097,2.324428,45.761136,5488,0,5488,7.520831866e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",343,0,0,8,60,"Success",0.04848,19.861736,19.564985,0.00316,3.417108,0.668199,0.00367,1.891259,45.464767,5488,0,5488,7.520831866e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",343,0,0,9,60,"Success",0.02204,19.784746,19.478575,0.00322,3.386958,0.680909,0.00363,2.398409,45.764177,5488,0,5488,7.520831866e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",343,0,0,10,60,"Success",0.02361,19.715155,20.996535,0.00284,2.008059,0.660529,0.00726,1.865259,45.285087,5488,0,5488,7.520831866e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",343,0,0,11,60,"Success",0.02358,19.742815,19.543736,0.00302,3.393727,0.65875,0.00973,1.896359,45.277617,5488,0,5488,7.520831866e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",625,0,0,0,49,"Warmup",0.03268,18.8751,26.866776,0.00431,1.01408,2.160689,0.00413,0.781379,49.746674,10000,0,10000,7.9477177405e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",625,0,0,1,49,"Warmup",0.04322,19.52225,26.797456,0.00449,1.01289,2.167579,0.00424,0.780209,50.340644,10000,0,10000,7.9477177405e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",625,0,0,2,49,"Success",0.03816,19.52495,26.783416,0.00418,1.014609,2.129749,0.00397,0.78375,50.288454,10000,0,10000,7.9477177405e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",625,0,0,3,49,"Success",0.03591,19.617379,26.695557,0.00426,1.099419,2.073549,0.00404,0.780739,50.316733,10000,0,10000,7.9477177405e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",625,0,0,4,49,"Success",0.0357,19.56513,26.795546,0.00426,1.06065,2.068149,0.00407,0.773699,50.313274,10000,0,10000,7.9477177405e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",625,0,0,5,49,"Success",0.01849,18.98774,26.959156,0.00448,1.119029,2.071309,0.00416,0.78383,49.953644,10000,0,10000,7.9477177405e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",625,0,0,6,49,"Success",0.03521,19.67713,26.881886,0.00437,1.039039,2.063639,0.00405,0.89459,50.606154,10000,0,10000,7.9477177405e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",625,0,0,7,49,"Success",0.03545,19.61397,26.900626,0.00446,1.00815,2.161069,0.00406,0.786689,50.520224,10000,0,10000,7.9477177405e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",625,0,0,8,49,"Success",0.03655,19.64614,26.840226,0.00416,1.015069,2.164049,0.00411,0.77328,50.489114,10000,0,10000,7.9477177405e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",625,0,0,9,49,"Success",0.04006,19.61234,26.914306,0.00445,1.030879,2.133209,0.00419,0.7772,50.522354,10000,0,10000,7.9477177405e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",625,0,0,10,49,"Success",0.0355,19.68781,26.757836,0.00426,1.07764,2.065599,0.0039,0.779259,50.417584,10000,0,10000,7.9477177405e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",625,0,0,11,49,"Success",0.03524,19.64064,26.918776,0.00394,1.040589,2.061999,0.00398,0.77474,50.485354,10000,0,10000,7.9477177405e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",729,0,0,0,33,"Warmup",0.03494,30.824856,24.898291,0.00465,2.059219,0.645139,0.00436,2.477188,60.965343,11664,0,11664,1.0917297301e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",729,0,0,1,33,"Warmup",0.02176,30.960197,23.281742,0.00451,4.035557,0.6663,0.005699,2.877548,61.861013,11664,0,11664,1.0917297301e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",729,0,0,2,33,"Success",0.02185,30.925326,23.246103,0.00491,4.049317,0.660109,0.00683,10.452612,69.373697,11664,0,11664,1.0917297301e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",729,0,0,3,33,"Success",0.02053,30.943246,24.944282,0.00467,8.943093,0.658279,0.00447,2.390828,67.915928,11664,0,11664,1.0917297301e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",729,0,0,4,33,"Success",0.02117,30.991207,23.278752,0.00453,4.041347,0.66156,0.00492,2.909827,61.919993,11664,0,11664,1.0917297301e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",729,0,0,5,33,"Success",0.02168,30.916726,23.289103,0.00442,4.043127,0.648739,0.00451,2.872758,61.811393,11664,0,11664,1.0917297301e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",729,0,0,6,33,"Success",0.02114,30.947867,24.933091,0.00476,2.126988,0.65211,0.00416,2.373248,61.069874,11664,0,11664,1.0917297301e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",729,0,0,7,33,"Success",0.02449,30.962026,23.227683,0.00448,4.042667,0.668359,0.00455,2.901618,61.842373,11664,0,11664,1.0917297301e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",729,0,0,8,33,"Success",0.02365,31.014117,23.290972,0.00469,4.044577,0.65793,0.0143,2.902137,61.958533,11664,0,11664,1.0917297301e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",729,0,0,9,33,"Success",0.03792,30.965236,24.982711,0.00458,2.130069,0.646069,0.00498,2.382198,61.159943,11664,0,11664,1.0917297301e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",729,0,0,10,33,"Success",0.025,30.985387,23.330042,0.00463,4.055147,0.659389,0.00934,2.987618,62.063303,11664,0,11664,1.0917297301e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",729,0,0,11,33,"Success",0.02497,30.936626,23.217872,0.00458,4.026358,0.682009,0.00447,2.876868,61.779763,11664,0,11664,1.0917297301e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",2187,0,0,0,34,"Warmup",0.01817,31.464216,22.467233,0.00826,4.619007,0.599209,0.0137,5.749646,64.945901,34992,0,34992,1.1319242285e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",2187,0,0,1,34,"Warmup",0.02082,31.407096,22.491273,0.0083,4.650956,0.58319,0.01142,5.862935,65.05637,34992,0,34992,1.1319242285e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",2187,0,0,2,34,"Success",0.01954,31.313956,22.412343,0.00801,4.620757,0.662259,0.01127,5.086776,64.142871,34992,0,34992,1.1319242285e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",2187,0,0,3,34,"Success",0.01912,31.390376,22.507243,0.00811,4.649646,0.59214,0.0112,5.763875,64.94994,34992,0,34992,1.1319242285e-16,0
